price_real,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
3550000,2800000.0,2560000.0,3550000.0,3550000.0,4050000.0,3650000.0,3700000.0,3780000.0,3700000.0,2950000.0,3600000.0,8750000.0,2950000.0,4320000.0,,
3550000,2800000.0,2560000.0,3550000.0,3550000.0,4050000.0,3650000.0,3700000.0,3780000.0,3700000.0,2950000.0,3600000.0,8750000.0,2950000.0,4320000.0,,
6000000,4100000.0,4700000.0,4800000.0,4800000.0,6000000.0,4200000.0,6300000.0,8800000.0,7500000.0,,,,,,,
7100000,7900000.0,7700000.0,7800000.0,7100000.0,7600000.0,9150000.0,,,,,,,,,,
3180000,5800000.0,3300000.0,3180000.0,3850000.0,3550000.0,3200000.0,3900000.0,3500000.0,4000000.0,3120000.0,,,,,,
4050000,2800000.0,2560000.0,3550000.0,3550000.0,4050000.0,3650000.0,3700000.0,3780000.0,3700000.0,2950000.0,3600000.0,8750000.0,2950000.0,4320000.0,,
4080000,3160000.0,4080000.0,4050000.0,3800000.0,4150000.0,3100000.0,4430000.0,3850000.0,3690000.0,,,,,,,
2800000,2600000.0,2800000.0,2950000.0,2700000.0,2670000.0,2850000.0,2600000.0,,,,,,,,,
5000000,5500000.0,3880000.0,3880000.0,3800000.0,5000000.0,4350000.0,5600000.0,3400000.0,,,,,,,,
7800000,7800000.0,7700000.0,8500000.0,8500000.0,8500000.0,,,,,,,,,,,
3850000,5800000.0,3300000.0,3180000.0,3850000.0,3550000.0,3200000.0,3900000.0,3500000.0,4000000.0,3120000.0,,,,,,
4350000,4300000.0,4350000.0,4750000.0,4250000.0,4290000.0,4350000.0,5100000.0,4290000.0,5250000.0,2950000.0,3980000.0,,,,,
4380000,3450000.0,4380000.0,5200000.0,3100000.0,5700000.0,3400000.0,,,,,,,,,,
14600000,14600000.0,17000000.0,11000000.0,,,,,,,,,,,,,
5000000,5000000.0,6000000.0,2700000.0,4100000.0,3000000.0,2800000.0,3700000.0,2650000.0,,,,,,,,
11000000,10900000.0,10100000.0,11000000.0,,,,,,,,,,,,,
2480000,3500000.0,2700000.0,2480000.0,3100000.0,4250000.0,3300000.0,3280000.0,2600000.0,2880000.0,4600000.0,4600000.0,2750000.0,4600000.0,2780000.0,3500000.0,4500000.0
2750000,2750000.0,3300000.0,3600000.0,,,,,,,,,,,,,
2250000,4970000.0,3350000.0,2850000.0,2250000.0,2250000.0,3500000.0,3300000.0,,,,,,,,,
5200000,3450000.0,4380000.0,5200000.0,3100000.0,5700000.0,3400000.0,,,,,,,,,,
3550000,4150000.0,3650000.0,3300000.0,3650000.0,3550000.0,3180000.0,3280000.0,3250000.0,3850000.0,3300000.0,3250000.0,3300000.0,3950000.0,2850000.0,3400000.0,3200000.0
4290000,4800000.0,4290000.0,4250000.0,4250000.0,4450000.0,3980000.0,3200000.0,3800000.0,2600000.0,3400000.0,4000000.0,2480000.0,4150000.0,2300000.0,2490000.0,2750000.0
5000000,3350000.0,4600000.0,4200000.0,4700000.0,5000000.0,4200000.0,7200000.0,5300000.0,4860000.0,6680000.0,7600000.0,,,,,
2950000,2600000.0,2800000.0,2950000.0,2700000.0,2670000.0,2850000.0,2600000.0,,,,,,,,,
3990000,3800000.0,5100000.0,3990000.0,3950000.0,2700000.0,3900000.0,3900000.0,2800000.0,3600000.0,3950000.0,3200000.0,,,,,
7000000,7500000.0,6800000.0,8000000.0,7000000.0,12000000.0,9000000.0,4380000.0,4200000.0,,,,,,,,
11500000,9600000.0,11500000.0,10500000.0,,,,,,,,,,,,,
4150000,4000000.0,3450000.0,4150000.0,4960000.0,4800000.0,4900000.0,3300000.0,3850000.0,4200000.0,3650000.0,3450000.0,4600000.0,3800000.0,3650000.0,3600000.0,
4960000,4000000.0,3450000.0,4150000.0,4960000.0,4800000.0,4900000.0,3300000.0,3850000.0,4200000.0,3650000.0,3450000.0,4600000.0,3800000.0,3650000.0,3600000.0,
2480000,2550000.0,3670000.0,4500000.0,2620000.0,2600000.0,2480000.0,3690000.0,3750000.0,3200000.0,3300000.0,3500000.0,3650000.0,2560000.0,3980000.0,3650000.0,3600000.0
4400000,4400000.0,4750000.0,4400000.0,4600000.0,6300000.0,4900000.0,4380000.0,,,,,,,,,
2350000,2350000.0,3100000.0,3050000.0,2800000.0,3300000.0,3200000.0,2300000.0,2200000.0,,,,,,,,
4200000,5050000.0,5850000.0,4200000.0,6000000.0,6150000.0,4830000.0,5600000.0,5800000.0,6550000.0,5000000.0,6300000.0,,,,,
4680000,4680000.0,,,,,,,,,,,,,,,
4250000,4800000.0,4290000.0,4250000.0,4250000.0,4450000.0,3980000.0,3200000.0,3800000.0,2600000.0,3400000.0,4000000.0,2480000.0,4150000.0,2300000.0,2490000.0,2750000.0
3690000,2550000.0,3670000.0,4500000.0,2620000.0,2600000.0,2480000.0,3690000.0,3750000.0,3200000.0,3300000.0,3500000.0,3650000.0,2560000.0,3980000.0,3650000.0,3600000.0
3650000,2800000.0,2560000.0,3550000.0,3550000.0,4050000.0,3650000.0,3700000.0,3780000.0,3700000.0,2950000.0,3600000.0,8750000.0,2950000.0,4320000.0,,
3800000,7150000.0,3800000.0,6900000.0,,,,,,,,,,,,,
5300000,4300000.0,4300000.0,5300000.0,3300000.0,,,,,,,,,,,,
3800000,2700000.0,2880000.0,3000000.0,3100000.0,2850000.0,3800000.0,3900000.0,,,,,,,,,
4280000,4280000.0,,,,,,,,,,,,,,,
4350000,4750000.0,8680000.0,4500000.0,4350000.0,8120000.0,,,,,,,,,,,
3400000,3400000.0,5300000.0,3800000.0,3600000.0,,,,,,,,,,,,
4750000,4300000.0,4350000.0,4750000.0,4250000.0,4290000.0,4350000.0,5100000.0,4290000.0,5250000.0,2950000.0,3980000.0,,,,,
4200000,4100000.0,4700000.0,4800000.0,4800000.0,6000000.0,4200000.0,6300000.0,8800000.0,7500000.0,,,,,,,
7800000,9200000.0,7800000.0,9000000.0,11100000.0,12500000.0,7050000.0,6900000.0,,,,,,,,,
4600000,4400000.0,4750000.0,4400000.0,4600000.0,6300000.0,4900000.0,4380000.0,,,,,,,,,
3150000,3100000.0,3150000.0,3750000.0,4100000.0,4000000.0,6400000.0,3400000.0,3800000.0,,,,,,,,
16000000,12980000.0,12300000.0,16000000.0,13000000.0,,,,,,,,,,,,
9000000,9200000.0,7800000.0,9000000.0,11100000.0,12500000.0,7050000.0,6900000.0,,,,,,,,,
3750000,3100000.0,3150000.0,3750000.0,4100000.0,4000000.0,6400000.0,3400000.0,3800000.0,,,,,,,,
3100000,3500000.0,2700000.0,2480000.0,3100000.0,4250000.0,3300000.0,3280000.0,2600000.0,2880000.0,4600000.0,4600000.0,2750000.0,4600000.0,2780000.0,3500000.0,4500000.0
4800000,4000000.0,3450000.0,4150000.0,4960000.0,4800000.0,4900000.0,3300000.0,3850000.0,4200000.0,3650000.0,3450000.0,4600000.0,3800000.0,3650000.0,3600000.0,
6300000,4400000.0,4750000.0,4400000.0,4600000.0,6300000.0,4900000.0,4380000.0,,,,,,,,,
3950000,3800000.0,5100000.0,3990000.0,3950000.0,2700000.0,3900000.0,3900000.0,2800000.0,3600000.0,3950000.0,3200000.0,,,,,
4250000,3500000.0,2700000.0,2480000.0,3100000.0,4250000.0,3300000.0,3280000.0,2600000.0,2880000.0,4600000.0,4600000.0,2750000.0,4600000.0,2780000.0,3500000.0,4500000.0
8200000,7000000.0,8200000.0,8100000.0,6000000.0,7500000.0,5900000.0,6800000.0,6500000.0,6500000.0,,,,,,,
4350000,5500000.0,3880000.0,3880000.0,3800000.0,5000000.0,4350000.0,5600000.0,3400000.0,,,,,,,,
7600000,7900000.0,7700000.0,7800000.0,7100000.0,7600000.0,9150000.0,,,,,,,,,,
4700000,4700000.0,3600000.0,3850000.0,3850000.0,3100000.0,4700000.0,4650000.0,4700000.0,4580000.0,3050000.0,,,,,,
4250000,4300000.0,4350000.0,4750000.0,4250000.0,4290000.0,4350000.0,5100000.0,4290000.0,5250000.0,2950000.0,3980000.0,,,,,
3600000,3880000.0,3250000.0,3550000.0,3600000.0,2550000.0,3650000.0,,,,,,,,,,
4250000,4800000.0,4290000.0,4250000.0,4250000.0,4450000.0,3980000.0,3200000.0,3800000.0,2600000.0,3400000.0,4000000.0,2480000.0,4150000.0,2300000.0,2490000.0,2750000.0
3600000,4700000.0,3600000.0,3850000.0,3850000.0,3100000.0,4700000.0,4650000.0,4700000.0,4580000.0,3050000.0,,,,,,
3750000,2550000.0,3670000.0,4500000.0,2620000.0,2600000.0,2480000.0,3690000.0,3750000.0,3200000.0,3300000.0,3500000.0,3650000.0,2560000.0,3980000.0,3650000.0,3600000.0
3850000,4700000.0,3600000.0,3850000.0,3850000.0,3100000.0,4700000.0,4650000.0,4700000.0,4580000.0,3050000.0,,,,,,
3850000,4700000.0,3600000.0,3850000.0,3850000.0,3100000.0,4700000.0,4650000.0,4700000.0,4580000.0,3050000.0,,,,,,
3100000,3450000.0,4380000.0,5200000.0,3100000.0,5700000.0,3400000.0,,,,,,,,,,
3180000,4150000.0,3650000.0,3300000.0,3650000.0,3550000.0,3180000.0,3280000.0,3250000.0,3850000.0,3300000.0,3250000.0,3300000.0,3950000.0,2850000.0,3400000.0,3200000.0
12200000,12200000.0,8500000.0,12200000.0,18800000.0,12000000.0,10000000.0,12990000.0,12800000.0,12500000.0,12300000.0,9700000.0,,,,,
2700000,3800000.0,5100000.0,3990000.0,3950000.0,2700000.0,3900000.0,3900000.0,2800000.0,3600000.0,3950000.0,3200000.0,,,,,
4950000,3650000.0,3600000.0,4950000.0,3850000.0,2700000.0,3700000.0,3850000.0,4050000.0,4450000.0,,,,,,,
6000000,5050000.0,5850000.0,4200000.0,6000000.0,6150000.0,4830000.0,5600000.0,5800000.0,6550000.0,5000000.0,6300000.0,,,,,
4900000,4400000.0,4750000.0,4400000.0,4600000.0,6300000.0,4900000.0,4380000.0,,,,,,,,,
4290000,4300000.0,4350000.0,4750000.0,4250000.0,4290000.0,4350000.0,5100000.0,4290000.0,5250000.0,2950000.0,3980000.0,,,,,
6300000,4100000.0,4700000.0,4800000.0,4800000.0,6000000.0,4200000.0,6300000.0,8800000.0,7500000.0,,,,,,,
3300000,3500000.0,2700000.0,2480000.0,3100000.0,4250000.0,3300000.0,3280000.0,2600000.0,2880000.0,4600000.0,4600000.0,2750000.0,4600000.0,2780000.0,3500000.0,4500000.0
11100000,9200000.0,7800000.0,9000000.0,11100000.0,12500000.0,7050000.0,6900000.0,,,,,,,,,
3100000,4700000.0,3600000.0,3850000.0,3850000.0,3100000.0,4700000.0,4650000.0,4700000.0,4580000.0,3050000.0,,,,,,
12500000,9200000.0,7800000.0,9000000.0,11100000.0,12500000.0,7050000.0,6900000.0,,,,,,,,,
3280000,4150000.0,3650000.0,3300000.0,3650000.0,3550000.0,3180000.0,3280000.0,3250000.0,3850000.0,3300000.0,3250000.0,3300000.0,3950000.0,2850000.0,3400000.0,3200000.0
3250000,4150000.0,3650000.0,3300000.0,3650000.0,3550000.0,3180000.0,3280000.0,3250000.0,3850000.0,3300000.0,3250000.0,3300000.0,3950000.0,2850000.0,3400000.0,3200000.0
4100000,3100000.0,3150000.0,3750000.0,4100000.0,4000000.0,6400000.0,3400000.0,3800000.0,,,,,,,,
5400000,4850000.0,5200000.0,5400000.0,4200000.0,,,,,,,,,,,,
4000000,3100000.0,3150000.0,3750000.0,4100000.0,4000000.0,6400000.0,3400000.0,3800000.0,,,,,,,,
2560000,5400000.0,4450000.0,3300000.0,3550000.0,4000000.0,2560000.0,3500000.0,4900000.0,4200000.0,,,,,,,
12990000,12990000.0,,,,,,,,,,,,,,,
6400000,3100000.0,3150000.0,3750000.0,4100000.0,4000000.0,6400000.0,3400000.0,3800000.0,,,,,,,,
3850000,3650000.0,3600000.0,4950000.0,3850000.0,2700000.0,3700000.0,3850000.0,4050000.0,4450000.0,,,,,,,
4360000,4200000.0,4800000.0,4360000.0,4700000.0,6350000.0,6500000.0,5900000.0,,,,,,,,,
5800000,5800000.0,4250000.0,,,,,,,,,,,,,,
3500000,5400000.0,4450000.0,3300000.0,3550000.0,4000000.0,2560000.0,3500000.0,4900000.0,4200000.0,,,,,,,
5480000,5480000.0,7500000.0,4900000.0,5750000.0,4700000.0,7380000.0,,,,,,,,,,
6150000,5050000.0,5850000.0,4200000.0,6000000.0,6150000.0,4830000.0,5600000.0,5800000.0,6550000.0,5000000.0,6300000.0,,,,,
3460000,4550000.0,3460000.0,,,,,,,,,,,,,,
4830000,5050000.0,5850000.0,4200000.0,6000000.0,6150000.0,4830000.0,5600000.0,5800000.0,6550000.0,5000000.0,6300000.0,,,,,
4600000,4500000.0,4650000.0,4600000.0,4800000.0,4800000.0,4300000.0,,,,,,,,,,
3200000,2550000.0,3670000.0,4500000.0,2620000.0,2600000.0,2480000.0,3690000.0,3750000.0,3200000.0,3300000.0,3500000.0,3650000.0,2560000.0,3980000.0,3650000.0,3600000.0
3850000,4150000.0,3650000.0,3300000.0,3650000.0,3550000.0,3180000.0,3280000.0,3250000.0,3850000.0,3300000.0,3250000.0,3300000.0,3950000.0,2850000.0,3400000.0,3200000.0
3300000,2550000.0,3670000.0,4500000.0,2620000.0,2600000.0,2480000.0,3690000.0,3750000.0,3200000.0,3300000.0,3500000.0,3650000.0,2560000.0,3980000.0,3650000.0,3600000.0
12000000,7500000.0,6800000.0,8000000.0,7000000.0,12000000.0,9000000.0,4380000.0,4200000.0,,,,,,,,
4900000,4000000.0,3450000.0,4150000.0,4960000.0,4800000.0,4900000.0,3300000.0,3850000.0,4200000.0,3650000.0,3450000.0,4600000.0,3800000.0,3650000.0,3600000.0,
4350000,4300000.0,4350000.0,4750000.0,4250000.0,4290000.0,4350000.0,5100000.0,4290000.0,5250000.0,2950000.0,3980000.0,,,,,
5600000,5500000.0,3880000.0,3880000.0,3800000.0,5000000.0,4350000.0,5600000.0,3400000.0,,,,,,,,
2550000,3880000.0,3250000.0,3550000.0,3600000.0,2550000.0,3650000.0,,,,,,,,,,
3300000,4150000.0,3650000.0,3300000.0,3650000.0,3550000.0,3180000.0,3280000.0,3250000.0,3850000.0,3300000.0,3250000.0,3300000.0,3950000.0,2850000.0,3400000.0,3200000.0
18800000,12200000.0,8500000.0,12200000.0,18800000.0,12000000.0,10000000.0,12990000.0,12800000.0,12500000.0,12300000.0,9700000.0,,,,,
6000000,5000000.0,6000000.0,2700000.0,4100000.0,3000000.0,2800000.0,3700000.0,2650000.0,,,,,,,,
4200000,3350000.0,4600000.0,4200000.0,4700000.0,5000000.0,4200000.0,7200000.0,5300000.0,4860000.0,6680000.0,7600000.0,,,,,
4700000,4200000.0,4800000.0,4360000.0,4700000.0,6350000.0,6500000.0,5900000.0,,,,,,,,,
7050000,9200000.0,7800000.0,9000000.0,11100000.0,12500000.0,7050000.0,6900000.0,,,,,,,,,
4050000,3160000.0,4080000.0,4050000.0,3800000.0,4150000.0,3100000.0,4430000.0,3850000.0,3690000.0,,,,,,,
